round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
143,25,47,7,7,0.8372,0.8704,0.7812,0.8704,0.7812,0.8704,0.7812,0.8524
144,21,55,8,2,0.8837,0.873,0.913,0.9167,0.913,0.873,0.8077,0.9255
145,19,58,8,1,0.8953,0.8788,0.95,0.928,0.95,0.8788,0.8085,0.9432
146,22,57,6,1,0.9186,0.9048,0.9565,0.9421,0.9565,0.9048,0.8627,0.9386
147,22,60,1,3,0.9535,0.9836,0.88,0.9677,0.88,0.9836,0.9167,0.8741
148,21,58,2,5,0.9186,0.9667,0.8077,0.9431,0.8077,0.9667,0.8571,0.9635
149,24,52,5,5,0.8837,0.9123,0.8276,0.9123,0.8276,0.9123,0.8276,0.8621
150,21,56,5,4,0.8953,0.918,0.84,0.9256,0.84,0.918,0.8235,0.9377
151,20,56,5,5,0.8837,0.918,0.8,0.918,0.8,0.918,0.8,0.8485
152,16,66,1,3,0.9535,0.9851,0.8421,0.9706,0.8421,0.9851,0.8889,0.9246
153,23,54,6,3,0.8953,0.9,0.8846,0.9231,0.8846,0.9,0.8364,0.9115
154,28,54,2,2,0.9535,0.9643,0.9333,0.9643,0.9333,0.9643,0.9333,0.9708
155,21,59,2,4,0.9302,0.9672,0.84,0.9516,0.84,0.9672,0.875,0.9272
156,20,55,6,5,0.8721,0.9016,0.8,0.9091,0.8,0.9016,0.7843,0.9023
157,19,55,4,8,0.8605,0.9322,0.7037,0.9016,0.7037,0.9322,0.76,0.8355
158,23,53,3,7,0.8837,0.9464,0.7667,0.9138,0.7667,0.9464,0.8214,0.8964
159,17,58,5,6,0.8721,0.9206,0.7391,0.9134,0.7391,0.9206,0.7556,0.8247
160,20,57,7,2,0.8953,0.8906,0.9091,0.9268,0.9091,0.8906,0.8163,0.8807
161,27,53,3,3,0.9302,0.9464,0.9,0.9464,0.9,0.9464,0.9,0.9446
162,16,60,4,6,0.8837,0.9375,0.7273,0.9231,0.7273,0.9375,0.7619,0.9524
163,23,52,8,3,0.8721,0.8667,0.8846,0.9043,0.8846,0.8667,0.807,0.9538
164,24,51,4,7,0.8721,0.9273,0.7742,0.9027,0.7742,0.9273,0.8136,0.8446
