round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
599,13,47,8,7,0.8,0.65,0.8545,0.6341,0.8773
600,14,41,14,6,0.7333,0.7,0.7455,0.5833,0.7436
601,10,53,6,6,0.84,0.625,0.8983,0.625,0.7998
602,15,39,13,8,0.72,0.6522,0.75,0.5882,0.7801
603,11,36,19,9,0.6267,0.55,0.6545,0.44,0.7691
604,13,47,9,6,0.8,0.6842,0.8393,0.6341,0.86
605,12,46,9,8,0.7733,0.6,0.8364,0.5854,0.8073
606,12,45,8,10,0.76,0.5455,0.8491,0.5714,0.8216
607,12,38,17,8,0.6667,0.6,0.6909,0.4898,0.7636
608,10,41,19,5,0.68,0.6667,0.6833,0.4545,0.82
609,18,37,16,4,0.7333,0.8182,0.6981,0.6429,0.8619
610,19,36,11,9,0.7333,0.6786,0.766,0.6552,0.8146
611,12,45,11,7,0.76,0.6316,0.8036,0.5714,0.8308
612,14,44,11,6,0.7733,0.7,0.8,0.6222,0.8727
613,9,48,11,7,0.76,0.5625,0.8136,0.5,0.7934
614,16,42,9,8,0.7733,0.6667,0.8235,0.6531,0.8219
615,10,38,14,13,0.64,0.4348,0.7308,0.4255,0.7207
616,15,43,16,1,0.7733,0.9375,0.7288,0.6383,0.8591
617,12,42,15,6,0.72,0.6667,0.7368,0.5333,0.7524
618,6,46,16,7,0.6933,0.4615,0.7419,0.3429,0.7196
619,15,41,12,7,0.7467,0.6818,0.7736,0.6122,0.7942
620,17,41,9,8,0.7733,0.68,0.82,0.6667,0.8144
621,15,46,9,5,0.8133,0.75,0.8364,0.6818,0.8336
622,10,43,11,11,0.7067,0.4762,0.7963,0.4762,0.7178
623,16,42,11,6,0.7733,0.7273,0.7925,0.6531,0.7822
624,15,43,12,5,0.7733,0.75,0.7818,0.6383,0.8373
625,8,51,9,7,0.7867,0.5333,0.85,0.5,0.79
626,14,41,9,11,0.7333,0.56,0.82,0.5833,0.756
627,14,39,14,8,0.7067,0.6364,0.7358,0.56,0.765
628,13,38,12,12,0.68,0.52,0.76,0.52,0.736
629,12,50,9,4,0.8267,0.75,0.8475,0.6486,0.9258
630,8,48,16,3,0.7467,0.7273,0.75,0.4571,0.8793
631,14,46,9,6,0.8,0.7,0.8364,0.6512,0.8664
632,18,39,12,6,0.76,0.75,0.7647,0.6667,0.8611
633,16,43,13,3,0.7867,0.8421,0.7679,0.6667,0.9135
634,18,36,13,8,0.72,0.6923,0.7347,0.6316,0.8038
635,15,42,14,4,0.76,0.7895,0.75,0.625,0.8402
