round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
707,22,61,10,9,0.8137,0.8592,0.7097,0.8652,0.7097,0.8592,0.6984,0.8446
708,16,74,7,5,0.8824,0.9136,0.7619,0.925,0.7619,0.9136,0.7273,0.9183
709,17,73,6,6,0.8824,0.9241,0.7391,0.9241,0.7391,0.9241,0.7391,0.8685
710,19,64,9,10,0.8137,0.8767,0.6552,0.8707,0.6552,0.8767,0.6667,0.8427
711,12,68,13,9,0.7843,0.8395,0.5714,0.8608,0.5714,0.8395,0.5217,0.7889
712,24,63,6,9,0.8529,0.913,0.7273,0.8936,0.7273,0.913,0.7619,0.8647
713,11,73,6,12,0.8235,0.9241,0.4783,0.8902,0.4783,0.9241,0.55,0.7518
714,10,81,7,4,0.8922,0.9205,0.7143,0.9364,0.7143,0.9205,0.6452,0.8888
715,26,59,11,6,0.8333,0.8429,0.8125,0.8741,0.8125,0.8429,0.7536,0.8487
716,10,80,6,6,0.8824,0.9302,0.625,0.9302,0.625,0.9302,0.625,0.8866
717,17,68,5,12,0.8333,0.9315,0.5862,0.8889,0.5862,0.9315,0.6667,0.8536
718,20,65,7,10,0.8333,0.9028,0.6667,0.8844,0.6667,0.9028,0.7018,0.8856
719,19,65,10,8,0.8235,0.8667,0.7037,0.8784,0.7037,0.8667,0.6786,0.8528
720,17,62,9,14,0.7745,0.8732,0.5484,0.8435,0.5484,0.8732,0.5965,0.761
721,20,61,7,14,0.7941,0.8971,0.5882,0.8531,0.5882,0.8971,0.6557,0.7889
722,16,72,10,4,0.8627,0.878,0.8,0.9114,0.8,0.878,0.6957,0.897
723,19,71,6,6,0.8824,0.9221,0.76,0.9221,0.76,0.9221,0.76,0.9434
724,16,63,13,10,0.7745,0.8289,0.6154,0.8456,0.6154,0.8289,0.5818,0.8026
725,19,73,6,4,0.902,0.9241,0.8261,0.9359,0.8261,0.9241,0.7917,0.8861
726,14,67,10,11,0.7941,0.8701,0.56,0.8645,0.56,0.8701,0.5714,0.8213
727,16,69,9,8,0.8333,0.8846,0.6667,0.8903,0.6667,0.8846,0.6531,0.8451
728,24,58,11,9,0.8039,0.8406,0.7273,0.8529,0.7273,0.8406,0.7059,0.8542
729,16,78,4,4,0.9216,0.9512,0.8,0.9512,0.8,0.9512,0.8,0.9
730,13,70,10,9,0.8137,0.875,0.5909,0.8805,0.5909,0.875,0.5778,0.8534
731,14,77,2,9,0.8922,0.9747,0.6087,0.9333,0.6087,0.9747,0.7179,0.9202
732,18,73,8,3,0.8922,0.9012,0.8571,0.9299,0.8571,0.9012,0.766,0.9442
733,20,66,12,4,0.8431,0.8462,0.8333,0.8919,0.8333,0.8462,0.7143,0.8787
734,14,75,7,6,0.8725,0.9146,0.7,0.9202,0.7,0.9146,0.6829,0.8518
735,13,74,13,2,0.8529,0.8506,0.8667,0.908,0.8667,0.8506,0.6341,0.9234
736,18,67,10,7,0.8333,0.8701,0.72,0.8874,0.72,0.8701,0.6792,0.8556
737,22,67,6,7,0.8725,0.9178,0.7586,0.9116,0.7586,0.9178,0.7719,0.8866
738,18,66,6,12,0.8235,0.9167,0.6,0.88,0.6,0.9167,0.6667,0.8796
739,19,59,15,9,0.7647,0.7973,0.6786,0.831,0.6786,0.7973,0.6129,0.8485
740,18,69,4,11,0.8529,0.9452,0.6207,0.902,0.6207,0.9452,0.7059,0.8715
741,22,61,7,12,0.8137,0.8971,0.6471,0.8652,0.6471,0.8971,0.6984,0.8274
742,19,65,11,7,0.8235,0.8553,0.7308,0.8784,0.7308,0.8553,0.6786,0.832
743,15,67,14,6,0.8039,0.8272,0.7143,0.8701,0.7143,0.8272,0.6,0.8201
744,12,76,9,5,0.8627,0.8941,0.7059,0.9157,0.7059,0.8941,0.6316,0.854
745,18,67,4,13,0.8333,0.9437,0.5806,0.8874,0.5806,0.9437,0.6792,0.8237
746,17,69,9,7,0.8431,0.8846,0.7083,0.8961,0.7083,0.8846,0.68,0.8969
747,22,64,10,6,0.8431,0.8649,0.7857,0.8889,0.7857,0.8649,0.7333,0.9112
748,27,60,6,9,0.8529,0.9091,0.75,0.8889,0.75,0.9091,0.7826,0.8695
749,22,68,7,5,0.8824,0.9067,0.8148,0.9189,0.8148,0.9067,0.7857,0.9062
750,19,69,6,8,0.8627,0.92,0.7037,0.9079,0.7037,0.92,0.7308,0.8548
751,20,68,6,8,0.8627,0.9189,0.7143,0.9067,0.7143,0.9189,0.7407,0.8967
752,21,63,9,9,0.8235,0.875,0.7,0.875,0.7,0.875,0.7,0.8231
753,17,65,10,10,0.8039,0.8667,0.6296,0.8667,0.6296,0.8667,0.6296,0.8114
754,24,64,6,8,0.8627,0.9143,0.75,0.9014,0.75,0.9143,0.7742,0.9049
755,18,65,10,9,0.8137,0.8667,0.6667,0.8725,0.6667,0.8667,0.6545,0.8183
756,18,71,2,11,0.8725,0.9726,0.6207,0.9161,0.6207,0.9726,0.7347,0.8843
757,21,66,8,7,0.8529,0.8919,0.75,0.898,0.75,0.8919,0.7368,0.7973
758,22,69,7,4,0.8922,0.9079,0.8462,0.9262,0.8462,0.9079,0.8,0.9124
759,14,65,15,8,0.7745,0.8125,0.6364,0.8497,0.6364,0.8125,0.549,0.8523
760,26,60,6,10,0.8431,0.9091,0.7222,0.8824,0.7222,0.9091,0.7647,0.8986
761,26,61,10,5,0.8529,0.8592,0.8387,0.8905,0.8387,0.8592,0.7761,0.9123
