round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
67,19,48,8,9,0.7976,0.8571,0.6786,0.8496,0.6786,0.8571,0.6909,0.8839
68,20,49,6,9,0.8214,0.8909,0.6897,0.8673,0.6897,0.8909,0.7273,0.8545
69,14,48,7,15,0.7381,0.8727,0.4828,0.8136,0.4828,0.8727,0.56,0.6959
70,21,44,8,11,0.7738,0.8462,0.6562,0.8224,0.6562,0.8462,0.6885,0.8281
71,26,48,3,7,0.881,0.9412,0.7879,0.9057,0.7879,0.9412,0.8387,0.937
72,16,54,3,11,0.8333,0.9474,0.5926,0.8852,0.5926,0.9474,0.6957,0.8181
73,22,44,6,12,0.7857,0.88,0.6471,0.8302,0.6471,0.88,0.7097,0.8047
74,20,48,5,11,0.8095,0.9057,0.6452,0.8571,0.6452,0.9057,0.7143,0.8065
75,23,40,8,13,0.75,0.8333,0.6389,0.7921,0.6389,0.8333,0.6866,0.7402
76,15,51,7,11,0.7857,0.8793,0.5769,0.85,0.5769,0.8793,0.625,0.7573
77,24,44,7,9,0.8095,0.8627,0.7273,0.8462,0.7273,0.8627,0.75,0.8622
78,20,45,7,12,0.7738,0.8654,0.625,0.8257,0.625,0.8654,0.678,0.7945
79,25,42,7,10,0.7976,0.8571,0.7143,0.8317,0.7143,0.8571,0.7463,0.8105
80,20,46,9,9,0.7857,0.8364,0.6897,0.8364,0.6897,0.8364,0.6897,0.7781
81,23,51,4,6,0.881,0.9273,0.7931,0.9107,0.7931,0.9273,0.8214,0.9103
82,21,46,6,11,0.7976,0.8846,0.6562,0.844,0.6562,0.8846,0.7119,0.8179
83,25,48,2,9,0.869,0.96,0.7353,0.8972,0.7353,0.96,0.8197,0.8729
84,19,47,5,13,0.7857,0.9038,0.5938,0.8393,0.5938,0.9038,0.6786,0.8257
85,19,47,6,12,0.7857,0.8868,0.6129,0.8393,0.6129,0.8868,0.6786,0.8052
86,23,44,7,10,0.7976,0.8627,0.697,0.8381,0.697,0.8627,0.7302,0.7796
87,22,45,8,9,0.7976,0.8491,0.7097,0.8411,0.7097,0.8491,0.7213,0.8679
88,21,49,7,7,0.8333,0.875,0.75,0.875,0.75,0.875,0.75,0.838
89,28,43,6,7,0.8452,0.8776,0.8,0.8687,0.8,0.8776,0.8116,0.8729
90,24,43,4,13,0.7976,0.9149,0.6486,0.835,0.6486,0.9149,0.7385,0.8332
91,12,59,6,7,0.8452,0.9077,0.6316,0.9008,0.6316,0.9077,0.6486,0.8818
92,12,48,14,10,0.7143,0.7742,0.5455,0.8,0.5455,0.7742,0.5,0.7661
93,20,48,8,8,0.8095,0.8571,0.7143,0.8571,0.7143,0.8571,0.7143,0.8393
94,25,45,8,6,0.8333,0.8491,0.8065,0.8654,0.8065,0.8491,0.7812,0.9203
95,21,50,2,11,0.8452,0.9615,0.6562,0.885,0.6562,0.9615,0.7636,0.851
96,25,39,6,14,0.7619,0.8667,0.641,0.7959,0.641,0.8667,0.7143,0.8701
97,23,47,6,8,0.8333,0.8868,0.7419,0.8704,0.7419,0.8868,0.7667,0.8558
98,15,53,7,9,0.8095,0.8833,0.625,0.8689,0.625,0.8833,0.6522,0.8604
99,20,46,7,11,0.7857,0.8679,0.6452,0.8364,0.6452,0.8679,0.6897,0.804
100,22,49,4,9,0.8452,0.9245,0.7097,0.8829,0.7097,0.9245,0.7719,0.8332
101,12,57,3,12,0.8214,0.95,0.5,0.8837,0.5,0.95,0.6154,0.7729
102,17,47,5,15,0.7619,0.9038,0.5312,0.8246,0.5312,0.9038,0.6296,0.8179
103,25,42,7,10,0.7976,0.8571,0.7143,0.8317,0.7143,0.8571,0.7463,0.8257
104,24,42,5,13,0.7857,0.8936,0.6486,0.8235,0.6486,0.8936,0.7273,0.7809
105,18,54,5,7,0.8571,0.9153,0.72,0.9,0.72,0.9153,0.75,0.8529
106,30,43,5,6,0.869,0.8958,0.8333,0.8866,0.8333,0.8958,0.8451,0.8877
107,26,51,3,4,0.9167,0.9444,0.8667,0.9358,0.8667,0.9444,0.8814,0.9444
108,23,39,7,15,0.7381,0.8478,0.6053,0.78,0.6053,0.8478,0.6765,0.7981
109,30,40,4,10,0.8333,0.9091,0.75,0.8511,0.75,0.9091,0.8108,0.8824
110,20,45,10,9,0.7738,0.8182,0.6897,0.8257,0.6897,0.8182,0.678,0.842
111,24,45,4,11,0.8214,0.9184,0.6857,0.8571,0.6857,0.9184,0.7619,0.8636
112,21,49,7,7,0.8333,0.875,0.75,0.875,0.75,0.875,0.75,0.8457
113,19,45,7,13,0.7619,0.8654,0.5938,0.8182,0.5938,0.8654,0.6552,0.7782
