round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
582,34,48,5,12,0.8283,0.9057,0.7391,0.8496,0.7391,0.9057,0.8,0.8037
583,29,52,8,10,0.8182,0.8667,0.7436,0.8525,0.7436,0.8667,0.7632,0.8171
584,24,57,6,12,0.8182,0.9048,0.6667,0.8636,0.6667,0.9048,0.7273,0.8455
585,22,60,9,8,0.8283,0.8696,0.7333,0.8759,0.7333,0.8696,0.7213,0.8853
586,24,57,9,9,0.8182,0.8636,0.7273,0.8636,0.7273,0.8636,0.7273,0.7801
587,23,61,8,7,0.8485,0.8841,0.7667,0.8905,0.7667,0.8841,0.7541,0.8215
588,30,54,5,10,0.8485,0.9153,0.75,0.878,0.75,0.9153,0.8,0.9047
589,27,58,7,7,0.8586,0.8923,0.7941,0.8923,0.7941,0.8923,0.7941,0.8638
590,26,59,5,9,0.8586,0.9219,0.7429,0.8939,0.7429,0.9219,0.7879,0.8578
591,22,61,10,6,0.8384,0.8592,0.7857,0.8841,0.7857,0.8592,0.7333,0.8667
592,27,58,3,11,0.8586,0.9508,0.7105,0.8923,0.7105,0.9508,0.7941,0.8518
593,30,51,7,11,0.8182,0.8793,0.7317,0.85,0.7317,0.8793,0.7692,0.8537
594,23,57,12,7,0.8081,0.8261,0.7667,0.8571,0.7667,0.8261,0.7077,0.8575
595,27,54,8,10,0.8182,0.871,0.7297,0.8571,0.7297,0.871,0.75,0.7947
596,23,51,14,11,0.7475,0.7846,0.6765,0.8031,0.6765,0.7846,0.6479,0.7455
597,25,59,11,4,0.8485,0.8429,0.8621,0.8872,0.8621,0.8429,0.7692,0.8281
598,30,51,11,7,0.8182,0.8226,0.8108,0.85,0.8108,0.8226,0.7692,0.8075
599,26,58,8,7,0.8485,0.8788,0.7879,0.8855,0.7879,0.8788,0.7761,0.8379
600,25,58,10,6,0.8384,0.8529,0.8065,0.8788,0.8065,0.8529,0.7576,0.8454
601,32,52,4,11,0.8485,0.9286,0.7442,0.8739,0.7442,0.9286,0.8101,0.8561
602,23,62,9,5,0.8586,0.8732,0.8214,0.8986,0.8214,0.8732,0.7667,0.8727
603,30,50,8,11,0.8081,0.8621,0.7317,0.8403,0.7317,0.8621,0.7595,0.8652
604,19,60,14,6,0.798,0.8108,0.76,0.8571,0.76,0.8108,0.6552,0.8265
605,30,52,7,10,0.8283,0.8814,0.75,0.8595,0.75,0.8814,0.7792,0.8464
606,30,48,9,12,0.7879,0.8421,0.7143,0.8205,0.7143,0.8421,0.7407,0.8083
607,29,51,12,7,0.8081,0.8095,0.8056,0.843,0.8056,0.8095,0.7532,0.8446
608,26,59,11,3,0.8586,0.8429,0.8966,0.8939,0.8966,0.8429,0.7879,0.8963
609,28,55,9,7,0.8384,0.8594,0.8,0.873,0.8,0.8594,0.7778,0.8308
610,26,57,4,12,0.8384,0.9344,0.6842,0.8769,0.6842,0.9344,0.7647,0.7804
611,25,56,9,9,0.8182,0.8615,0.7353,0.8615,0.7353,0.8615,0.7353,0.81
612,31,51,9,8,0.8283,0.85,0.7949,0.8571,0.7949,0.85,0.7848,0.8182
613,20,65,3,11,0.8586,0.9559,0.6452,0.9028,0.6452,0.9559,0.7407,0.7756
614,28,54,4,13,0.8283,0.931,0.6829,0.864,0.6829,0.931,0.7671,0.8234
615,29,53,9,8,0.8283,0.8548,0.7838,0.8618,0.7838,0.8548,0.7733,0.7969
