round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
623,18,66,13,5,0.8235,0.8354,0.7826,0.88,0.7826,0.8354,0.6667,0.8547
624,20,71,5,6,0.8922,0.9342,0.7692,0.9281,0.7692,0.9342,0.7843,0.8618
625,25,73,1,3,0.9608,0.9865,0.8929,0.9733,0.8929,0.9865,0.9259,0.9445
626,18,75,6,3,0.9118,0.9259,0.8571,0.9434,0.8571,0.9259,0.8,0.9336
627,13,80,4,5,0.9118,0.9524,0.7222,0.9467,0.7222,0.9524,0.7429,0.9114
628,20,69,6,7,0.8725,0.92,0.7407,0.9139,0.7407,0.92,0.7547,0.842
629,16,73,5,8,0.8725,0.9359,0.6667,0.9182,0.6667,0.9359,0.7111,0.7954
630,18,67,6,11,0.8333,0.9178,0.6207,0.8874,0.6207,0.9178,0.6792,0.7359
631,27,60,6,9,0.8529,0.9091,0.75,0.8889,0.75,0.9091,0.7826,0.8274
632,20,71,6,5,0.8922,0.9221,0.8,0.9281,0.8,0.9221,0.7843,0.8821
633,19,67,7,9,0.8431,0.9054,0.6786,0.8933,0.6786,0.9054,0.7037,0.8403
634,20,72,4,6,0.902,0.9474,0.7692,0.9351,0.7692,0.9474,0.8,0.8993
635,21,70,5,6,0.8922,0.9333,0.7778,0.9272,0.7778,0.9333,0.7925,0.8919
636,18,78,4,2,0.9412,0.9512,0.9,0.963,0.9,0.9512,0.8571,0.9433
637,16,80,3,3,0.9412,0.9639,0.8421,0.9639,0.8421,0.9639,0.8421,0.884
638,24,73,2,3,0.951,0.9733,0.8889,0.9669,0.8889,0.9733,0.9057,0.9427
639,17,75,5,5,0.902,0.9375,0.7727,0.9375,0.7727,0.9375,0.7727,0.9261
640,17,73,9,3,0.8824,0.8902,0.85,0.9241,0.85,0.8902,0.7391,0.8652
641,14,80,3,5,0.9216,0.9639,0.7368,0.9524,0.7368,0.9639,0.7778,0.8573
642,23,72,4,3,0.9314,0.9474,0.8846,0.9536,0.8846,0.9474,0.8679,0.9231
643,20,69,7,6,0.8725,0.9079,0.7692,0.9139,0.7692,0.9079,0.7547,0.8421
644,23,69,4,6,0.902,0.9452,0.7931,0.9324,0.7931,0.9452,0.8214,0.8961
645,25,70,2,5,0.9314,0.9722,0.8333,0.9524,0.8333,0.9722,0.8772,0.9185
646,20,67,8,7,0.8529,0.8933,0.7407,0.8993,0.7407,0.8933,0.7273,0.8677
647,15,74,5,8,0.8725,0.9367,0.6522,0.9193,0.6522,0.9367,0.6977,0.8134
648,18,68,8,8,0.8431,0.8947,0.6923,0.8947,0.6923,0.8947,0.6923,0.7864
649,23,61,6,12,0.8235,0.9104,0.6571,0.8714,0.6571,0.9104,0.7188,0.7812
650,24,71,3,4,0.9314,0.9595,0.8571,0.953,0.8571,0.9595,0.8727,0.9344
651,23,70,6,3,0.9118,0.9211,0.8846,0.9396,0.8846,0.9211,0.8364,0.8871
652,28,58,5,11,0.8431,0.9206,0.7179,0.8788,0.7179,0.9206,0.7778,0.7912
653,22,72,2,6,0.9216,0.973,0.7857,0.9474,0.7857,0.973,0.8462,0.9073
654,28,66,3,5,0.9216,0.9565,0.8485,0.9429,0.8485,0.9565,0.875,0.9341
655,23,72,1,6,0.9314,0.9863,0.7931,0.9536,0.7931,0.9863,0.8679,0.9188
656,34,58,4,6,0.902,0.9355,0.85,0.9206,0.85,0.9355,0.8718,0.8742
657,16,76,3,7,0.902,0.962,0.6957,0.9383,0.6957,0.962,0.7619,0.8635
658,21,68,5,8,0.8725,0.9315,0.7241,0.9128,0.7241,0.9315,0.7636,0.8687
659,22,67,6,7,0.8725,0.9178,0.7586,0.9116,0.7586,0.9178,0.7719,0.8304
660,20,71,5,6,0.8922,0.9342,0.7692,0.9281,0.7692,0.9342,0.7843,0.9099
661,26,70,2,4,0.9412,0.9722,0.8667,0.9589,0.8667,0.9722,0.8966,0.9519
662,17,77,2,6,0.9216,0.9747,0.7391,0.9506,0.7391,0.9747,0.8095,0.94
663,18,77,2,5,0.9314,0.9747,0.7826,0.9565,0.7826,0.9747,0.8372,0.8987
664,22,71,6,3,0.9118,0.9221,0.88,0.9404,0.88,0.9221,0.8302,0.8826
665,18,74,6,4,0.902,0.925,0.8182,0.9367,0.8182,0.925,0.7826,0.8938
666,21,72,3,6,0.9118,0.96,0.7778,0.9412,0.7778,0.96,0.8235,0.884
667,18,75,3,6,0.9118,0.9615,0.75,0.9434,0.75,0.9615,0.8,0.8285
668,14,72,5,11,0.8431,0.9351,0.56,0.9,0.56,0.9351,0.6364,0.7756
669,23,67,5,7,0.8824,0.9306,0.7667,0.9178,0.7667,0.9306,0.7931,0.8537
670,14,79,3,6,0.9118,0.9634,0.7,0.9461,0.7,0.9634,0.7568,0.8268
671,19,74,4,5,0.9118,0.9487,0.7917,0.9427,0.7917,0.9487,0.8085,0.9247
672,15,72,8,7,0.8529,0.9,0.6818,0.9057,0.6818,0.9,0.6667,0.7858
673,25,68,4,5,0.9118,0.9444,0.8333,0.9379,0.8333,0.9444,0.8475,0.8759
674,18,76,4,4,0.9216,0.95,0.8182,0.95,0.8182,0.95,0.8182,0.8818
675,18,74,4,6,0.902,0.9487,0.75,0.9367,0.75,0.9487,0.7826,0.8408
676,16,77,3,6,0.9118,0.9625,0.7273,0.9448,0.7273,0.9625,0.7805,0.825
677,18,70,6,8,0.8627,0.9211,0.6923,0.9091,0.6923,0.9211,0.72,0.8355
678,14,74,3,11,0.8627,0.961,0.56,0.9136,0.56,0.961,0.6667,0.7262
679,16,75,8,3,0.8922,0.9036,0.8421,0.9317,0.8421,0.9036,0.7442,0.8922
680,16,70,10,6,0.8431,0.875,0.7273,0.8974,0.7273,0.875,0.6667,0.7693
681,23,69,7,3,0.902,0.9079,0.8846,0.9324,0.8846,0.9079,0.8214,0.9302
682,28,65,5,4,0.9118,0.9286,0.875,0.9353,0.875,0.9286,0.8615,0.921
683,28,64,4,6,0.902,0.9412,0.8235,0.9275,0.8235,0.9412,0.8485,0.9213
684,13,78,5,6,0.8922,0.9398,0.6842,0.9341,0.6842,0.9398,0.7027,0.8833
685,26,71,3,2,0.951,0.9595,0.9286,0.966,0.9286,0.9595,0.9123,0.9382
686,23,68,4,7,0.8922,0.9444,0.7667,0.9252,0.7667,0.9444,0.807,0.8741
687,22,72,3,5,0.9216,0.96,0.8148,0.9474,0.8148,0.96,0.8462,0.883
688,20,71,3,8,0.8922,0.9595,0.7143,0.9281,0.7143,0.9595,0.7843,0.8219
689,16,77,4,5,0.9118,0.9506,0.7619,0.9448,0.7619,0.9506,0.7805,0.843
690,26,64,5,7,0.8824,0.9275,0.7879,0.9143,0.7879,0.9275,0.8125,0.8977
691,14,70,11,7,0.8235,0.8642,0.6667,0.8861,0.6667,0.8642,0.6087,0.8489
692,16,69,6,11,0.8333,0.92,0.5926,0.8903,0.5926,0.92,0.6531,0.7793
693,17,67,10,8,0.8235,0.8701,0.68,0.8816,0.68,0.8701,0.6538,0.7844
694,18,70,7,7,0.8627,0.9091,0.72,0.9091,0.72,0.9091,0.72,0.8462
695,20,70,8,4,0.8824,0.8974,0.8333,0.9211,0.8333,0.8974,0.7692,0.899
