round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
155,16,32,13,13,0.6486,0.5517,0.7111,0.5517,0.7264
156,17,36,14,7,0.7162,0.7083,0.72,0.6182,0.7467
157,18,41,11,4,0.7973,0.8182,0.7885,0.7059,0.8645
158,21,35,13,5,0.7568,0.8077,0.7292,0.7,0.867
159,17,39,11,7,0.7568,0.7083,0.78,0.6538,0.8383
160,14,34,17,9,0.6486,0.6087,0.6667,0.5185,0.6939
161,16,31,16,11,0.6351,0.5926,0.6596,0.5424,0.6864
162,19,41,11,3,0.8108,0.8636,0.7885,0.7308,0.8523
163,15,32,18,9,0.6351,0.625,0.64,0.5263,0.7108
164,12,43,14,5,0.7432,0.7059,0.7544,0.5581,0.7513
165,16,32,24,2,0.6486,0.8889,0.5714,0.5517,0.7331
166,15,41,12,6,0.7568,0.7143,0.7736,0.625,0.7835
167,18,33,16,7,0.6892,0.72,0.6735,0.6102,0.769
168,27,31,8,8,0.7838,0.7714,0.7949,0.7714,0.8183
169,19,34,15,6,0.7162,0.76,0.6939,0.6441,0.7665
170,23,29,14,8,0.7027,0.7419,0.6744,0.6765,0.7794
171,18,34,15,7,0.7027,0.72,0.6939,0.6207,0.7543
172,13,44,10,7,0.7703,0.65,0.8148,0.6047,0.7593
173,14,38,12,10,0.7027,0.5833,0.76,0.56,0.7508
174,13,40,18,3,0.7162,0.8125,0.6897,0.5532,0.8384
175,18,37,15,4,0.7432,0.8182,0.7115,0.6545,0.7885
176,19,33,12,10,0.7027,0.6552,0.7333,0.6333,0.7525
177,19,29,17,9,0.6486,0.6786,0.6304,0.5937,0.7694
178,24,34,14,2,0.7838,0.9231,0.7083,0.75,0.8646
179,20,35,9,10,0.7432,0.6667,0.7955,0.678,0.8182
180,17,32,21,4,0.6622,0.8095,0.6038,0.5763,0.8014
181,24,28,18,4,0.7027,0.8571,0.6087,0.6857,0.7896
182,18,33,15,8,0.6892,0.6923,0.6875,0.6102,0.7131
183,16,35,17,6,0.6892,0.7273,0.6731,0.5818,0.7561
184,26,29,15,4,0.7432,0.8667,0.6591,0.7324,0.8159
185,21,30,15,8,0.6892,0.7241,0.6667,0.6462,0.8023
186,14,36,16,8,0.6757,0.6364,0.6923,0.5385,0.7902
187,20,35,13,6,0.7432,0.7692,0.7292,0.678,0.8173
188,19,38,8,9,0.7703,0.6786,0.8261,0.6909,0.8595
189,18,38,10,8,0.7568,0.6923,0.7917,0.6667,0.8045
190,15,36,14,9,0.6892,0.625,0.72,0.566,0.7475
191,18,29,17,10,0.6351,0.6429,0.6304,0.5714,0.663
192,12,37,19,6,0.6622,0.6667,0.6607,0.4898,0.7391
193,22,33,14,5,0.7432,0.8148,0.7021,0.6984,0.8361
194,18,29,21,6,0.6351,0.75,0.58,0.5714,0.6775
195,17,36,13,8,0.7162,0.68,0.7347,0.6182,0.6743
196,14,32,20,8,0.6216,0.6364,0.6154,0.5,0.6888
197,20,35,10,9,0.7432,0.6897,0.7778,0.678,0.7602
198,16,39,13,6,0.7432,0.7273,0.75,0.6275,0.7517
199,17,32,16,9,0.6622,0.6538,0.6667,0.5763,0.7476
200,22,31,13,8,0.7162,0.7333,0.7045,0.6769,0.7674
201,21,28,20,5,0.6622,0.8077,0.5833,0.6269,0.6923
202,13,40,14,7,0.7162,0.65,0.7407,0.5532,0.775
203,16,37,11,10,0.7162,0.6154,0.7708,0.6038,0.7636
