round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
658,12,45,4,6,0.8507,0.6667,0.9184,0.7059,0.9104
659,19,40,1,7,0.8806,0.7308,0.9756,0.8261,0.9447
660,18,39,3,7,0.8507,0.72,0.9286,0.7826,0.8819
661,21,42,1,3,0.9403,0.875,0.9767,0.913,0.9738
662,17,40,5,5,0.8507,0.7727,0.8889,0.7727,0.9121
663,15,41,3,8,0.8358,0.6522,0.9318,0.7317,0.8992
664,13,43,5,6,0.8358,0.6842,0.8958,0.7027,0.8838
665,18,41,2,6,0.8806,0.75,0.9535,0.8182,0.9506
666,11,44,2,10,0.8209,0.5238,0.9565,0.6471,0.8551
667,11,43,3,10,0.806,0.5238,0.9348,0.6286,0.8747
668,16,41,2,8,0.8507,0.6667,0.9535,0.7619,0.8905
669,10,40,5,12,0.7463,0.4545,0.8889,0.5405,0.8
670,13,45,3,6,0.8657,0.6842,0.9375,0.7429,0.9529
671,15,35,6,11,0.7463,0.5769,0.8537,0.6383,0.8246
672,15,39,6,7,0.806,0.6818,0.8667,0.6977,0.8657
673,16,41,4,6,0.8507,0.7273,0.9111,0.7619,0.9091
674,9,43,4,11,0.7761,0.45,0.9149,0.5455,0.8894
675,10,45,3,9,0.8209,0.5263,0.9375,0.625,0.8827
676,13,40,3,11,0.791,0.5417,0.9302,0.65,0.8014
677,12,38,5,12,0.7463,0.5,0.8837,0.5854,0.7829
678,18,42,2,5,0.8955,0.7826,0.9545,0.8372,0.9407
679,14,42,3,8,0.8358,0.6364,0.9333,0.7179,0.9313
680,14,38,2,13,0.7761,0.5185,0.95,0.6512,0.862
681,22,39,2,4,0.9104,0.8462,0.9512,0.88,0.9578
682,13,47,1,6,0.8955,0.6842,0.9792,0.7879,0.9276
683,18,44,1,4,0.9254,0.8182,0.9778,0.878,0.9242
684,11,43,4,9,0.806,0.55,0.9149,0.6286,0.9223
685,12,41,3,11,0.791,0.5217,0.9318,0.6316,0.8814
686,13,44,2,8,0.8507,0.619,0.9565,0.7222,0.8665
687,18,43,3,3,0.9104,0.8571,0.9348,0.8571,0.9627
688,14,42,4,7,0.8358,0.6667,0.913,0.7179,0.8665
689,23,39,0,5,0.9254,0.8214,1.0,0.902,0.9533
690,22,33,5,7,0.8209,0.7586,0.8684,0.7857,0.9093
691,18,43,3,3,0.9104,0.8571,0.9348,0.8571,0.9617
692,16,43,2,6,0.8806,0.7273,0.9556,0.8,0.9657
693,12,39,4,12,0.7612,0.5,0.907,0.6,0.8062
694,17,41,3,6,0.8657,0.7391,0.9318,0.7907,0.9091
695,12,35,7,13,0.7015,0.48,0.8333,0.5455,0.7886
696,19,40,2,6,0.8806,0.76,0.9524,0.8261,0.9286
697,18,38,4,7,0.8358,0.72,0.9048,0.766,0.8676
698,15,41,5,6,0.8358,0.7143,0.8913,0.7317,0.8551
699,18,37,3,9,0.8209,0.6667,0.925,0.75,0.8972
700,17,41,2,7,0.8657,0.7083,0.9535,0.7907,0.8866
701,16,41,4,6,0.8507,0.7273,0.9111,0.7619,0.8879
702,18,41,2,6,0.8806,0.75,0.9535,0.8182,0.9176
703,11,47,3,6,0.8657,0.6471,0.94,0.7097,0.9247
704,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.914
705,15,44,2,6,0.8806,0.7143,0.9565,0.7895,0.9431
706,22,38,3,4,0.8955,0.8462,0.9268,0.8627,0.9343
707,12,41,5,9,0.791,0.5714,0.8913,0.6316,0.824
708,13,45,1,8,0.8657,0.619,0.9783,0.7429,0.8675
709,22,33,2,10,0.8209,0.6875,0.9429,0.7857,0.933
710,15,39,3,10,0.806,0.6,0.9286,0.6977,0.8743
711,20,39,2,6,0.8806,0.7692,0.9512,0.8333,0.9559
712,12,37,4,14,0.7313,0.4615,0.9024,0.5714,0.8255
713,18,33,4,12,0.7612,0.6,0.8919,0.6923,0.9171
714,16,42,2,7,0.8657,0.6957,0.9545,0.7805,0.9684
715,12,39,2,14,0.7612,0.4615,0.9512,0.6,0.8537
716,18,44,2,3,0.9254,0.8571,0.9565,0.878,0.9482
717,15,38,3,11,0.791,0.5769,0.9268,0.6818,0.8696
718,13,43,4,7,0.8358,0.65,0.9149,0.7027,0.8681
719,15,41,4,7,0.8358,0.6818,0.9111,0.7317,0.901
720,12,45,3,7,0.8507,0.6316,0.9375,0.7059,0.9156
721,16,39,6,6,0.8209,0.7273,0.8667,0.7273,0.8747
722,16,41,3,7,0.8507,0.6957,0.9318,0.7619,0.9071
723,16,37,4,10,0.791,0.6154,0.9024,0.6957,0.788
724,10,48,4,5,0.8657,0.6667,0.9231,0.6897,0.8615
725,10,51,1,5,0.9104,0.6667,0.9808,0.7692,0.9769
726,7,49,4,7,0.8358,0.5,0.9245,0.56,0.9003
727,19,39,3,6,0.8657,0.76,0.9286,0.8085,0.9552
728,12,46,5,4,0.8657,0.75,0.902,0.7273,0.962
729,10,48,2,7,0.8657,0.5882,0.96,0.6897,0.9282
730,14,37,4,12,0.7612,0.5385,0.9024,0.6364,0.8856
731,20,39,5,3,0.8806,0.8696,0.8864,0.8333,0.9664
732,17,40,2,8,0.8507,0.68,0.9524,0.7727,0.9267
733,15,34,5,13,0.7313,0.5357,0.8718,0.625,0.8324
734,19,38,3,7,0.8507,0.7308,0.9268,0.7917,0.9418
735,16,36,3,12,0.7761,0.5714,0.9231,0.6809,0.9011
736,14,39,2,12,0.791,0.5385,0.9512,0.6667,0.8424
737,11,47,2,7,0.8657,0.6111,0.9592,0.7097,0.8571
738,12,45,2,8,0.8507,0.6,0.9574,0.7059,0.9521
739,14,43,2,8,0.8507,0.6364,0.9556,0.7368,0.902
740,15,43,4,5,0.8657,0.75,0.9149,0.7692,0.9149
741,10,43,2,12,0.791,0.4545,0.9556,0.5882,0.8394
742,14,44,1,8,0.8657,0.6364,0.9778,0.7568,0.9121
743,13,43,2,9,0.8358,0.5909,0.9556,0.7027,0.7737
744,11,48,3,5,0.8806,0.6875,0.9412,0.7333,0.9265
745,13,38,2,14,0.7612,0.4815,0.95,0.619,0.8519
746,11,40,3,13,0.7612,0.4583,0.9302,0.5789,0.8421
747,16,39,1,11,0.8209,0.5926,0.975,0.7273,0.912
748,12,46,3,6,0.8657,0.6667,0.9388,0.7273,0.8583
749,14,44,4,5,0.8657,0.7368,0.9167,0.7568,0.9496
750,15,41,4,7,0.8358,0.6818,0.9111,0.7317,0.9343
751,20,35,5,7,0.8209,0.7407,0.875,0.7692,0.9204
752,11,44,4,8,0.8209,0.5789,0.9167,0.6471,0.8882
753,12,39,5,11,0.7612,0.5217,0.8864,0.6,0.8577
754,14,36,9,8,0.7463,0.6364,0.8,0.6222,0.8939
755,13,40,4,10,0.791,0.5652,0.9091,0.65,0.8893
756,18,40,3,6,0.8657,0.75,0.9302,0.8,0.9516
757,15,40,1,11,0.8209,0.5769,0.9756,0.7143,0.9315
758,12,41,4,10,0.791,0.5455,0.9111,0.6316,0.8566
759,14,41,2,10,0.8209,0.5833,0.9535,0.7,0.9419
760,17,39,3,8,0.8358,0.68,0.9286,0.7556,0.9267
761,13,41,1,12,0.806,0.52,0.9762,0.6667,0.8343
762,13,41,2,11,0.806,0.5417,0.9535,0.6667,0.9128
763,12,46,2,7,0.8657,0.6316,0.9583,0.7273,0.9364
764,16,41,3,7,0.8507,0.6957,0.9318,0.7619,0.9526
765,12,44,2,9,0.8358,0.5714,0.9565,0.6857,0.9286
766,15,40,4,8,0.8209,0.6522,0.9091,0.7143,0.915
767,18,39,0,10,0.8507,0.6429,1.0,0.7826,0.9817
768,12,41,4,10,0.791,0.5455,0.9111,0.6316,0.902
769,10,44,3,10,0.806,0.5,0.9362,0.6061,0.8532
770,10,42,5,10,0.7761,0.5,0.8936,0.5714,0.8564
771,13,46,3,5,0.8806,0.7222,0.9388,0.7647,0.9206
772,7,46,3,11,0.791,0.3889,0.9388,0.5,0.78
