round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
947,13,44,8,10,0.76,0.5652,0.8462,0.5909,0.7375
948,21,37,8,9,0.7733,0.7,0.8222,0.7119,0.8326
949,11,50,10,4,0.8133,0.7333,0.8333,0.6111,0.8433
950,15,48,9,3,0.84,0.8333,0.8421,0.7143,0.8406
951,12,50,10,3,0.8267,0.8,0.8333,0.6486,0.8233
952,15,50,6,4,0.8667,0.7895,0.8929,0.75,0.8322
953,20,40,7,8,0.8,0.7143,0.8511,0.7273,0.7865
954,17,47,6,5,0.8533,0.7727,0.8868,0.7556,0.9014
955,24,41,9,1,0.8667,0.96,0.82,0.8276,0.94
956,15,48,5,7,0.84,0.6818,0.9057,0.7143,0.8516
957,15,47,6,7,0.8267,0.6818,0.8868,0.6977,0.8092
958,17,54,3,1,0.9467,0.9444,0.9474,0.8947,0.963
959,17,48,7,3,0.8667,0.85,0.8727,0.7727,0.8991
960,10,53,7,5,0.84,0.6667,0.8833,0.625,0.7867
961,18,42,9,6,0.8,0.75,0.8235,0.7059,0.848
962,15,45,11,4,0.8,0.7895,0.8036,0.6667,0.7904
963,18,50,5,2,0.9067,0.9,0.9091,0.8372,0.9445
964,15,46,10,4,0.8133,0.7895,0.8214,0.6818,0.8543
965,15,50,7,3,0.8667,0.8333,0.8772,0.75,0.9045
966,21,48,3,3,0.92,0.875,0.9412,0.875,0.9542
967,18,47,4,6,0.8667,0.75,0.9216,0.7826,0.8725
968,15,47,10,3,0.8267,0.8333,0.8246,0.6977,0.8684
969,11,57,4,3,0.9067,0.7857,0.9344,0.7586,0.8829
970,18,40,11,6,0.7733,0.75,0.7843,0.6792,0.8158
971,17,46,9,3,0.84,0.85,0.8364,0.7391,0.8936
972,10,48,14,3,0.7733,0.7692,0.7742,0.5405,0.7159
973,15,46,10,4,0.8133,0.7895,0.8214,0.6818,0.766
974,15,49,6,5,0.8533,0.75,0.8909,0.7317,0.8727
975,11,52,8,4,0.84,0.7333,0.8667,0.6471,0.8456
976,15,51,4,5,0.88,0.75,0.9273,0.7692,0.8845
977,12,49,8,6,0.8133,0.6667,0.8596,0.6316,0.8499
978,13,45,12,5,0.7733,0.7222,0.7895,0.6047,0.7022
979,19,44,10,2,0.84,0.9048,0.8148,0.76,0.8862
980,19,40,7,9,0.7867,0.6786,0.8511,0.7037,0.8564
981,14,50,10,1,0.8533,0.9333,0.8333,0.7179,0.9289
982,17,49,9,0,0.88,1.0,0.8448,0.7907,0.9468
983,14,51,9,1,0.8667,0.9333,0.85,0.7368,0.8978
984,18,44,6,7,0.8267,0.72,0.88,0.7347,0.8472
985,13,46,13,3,0.7867,0.8125,0.7797,0.619,0.8877
986,16,47,9,3,0.84,0.8421,0.8393,0.7273,0.8778
987,12,55,3,5,0.8933,0.7059,0.9483,0.75,0.9219
988,23,38,9,5,0.8133,0.8214,0.8085,0.7667,0.8708
989,15,49,7,4,0.8533,0.7895,0.875,0.7317,0.9135
990,14,47,10,4,0.8133,0.7778,0.8246,0.6667,0.8562
991,14,48,7,6,0.8267,0.7,0.8727,0.6829,0.8955
992,19,46,6,4,0.8667,0.8261,0.8846,0.7917,0.888
993,15,50,6,4,0.8667,0.7895,0.8929,0.75,0.8914
994,19,43,10,3,0.8267,0.8636,0.8113,0.7451,0.8482
995,20,45,6,4,0.8667,0.8333,0.8824,0.8,0.9109
996,15,49,8,3,0.8533,0.8333,0.8596,0.7317,0.8441
997,14,48,6,7,0.8267,0.6667,0.8889,0.6829,0.7848
998,18,41,9,7,0.7867,0.72,0.82,0.6923,0.7888
999,9,53,7,6,0.8267,0.6,0.8833,0.5806,0.7867
1000,14,48,9,4,0.8267,0.7778,0.8421,0.6829,0.8499
