round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
719,19,49,6,1,0.9067,0.95,0.8909,0.8444,0.9464
720,16,51,3,5,0.8933,0.7619,0.9444,0.8,0.8986
721,16,50,7,2,0.88,0.8889,0.8772,0.7805,0.8996
722,15,53,2,5,0.9067,0.75,0.9636,0.8108,0.8882
723,20,50,4,1,0.9333,0.9524,0.9259,0.8889,0.9771
724,11,56,4,4,0.8933,0.7333,0.9333,0.7333,0.9222
725,17,54,3,1,0.9467,0.9444,0.9474,0.8947,0.9669
726,15,52,4,4,0.8933,0.7895,0.9286,0.7895,0.891
727,18,45,9,3,0.84,0.8571,0.8333,0.75,0.8783
728,21,46,8,0,0.8933,1.0,0.8519,0.84,0.925
729,18,49,5,3,0.8933,0.8571,0.9074,0.8182,0.9162
730,20,47,4,4,0.8933,0.8333,0.9216,0.8333,0.9003
731,18,50,5,2,0.9067,0.9,0.9091,0.8372,0.9318
732,17,51,2,5,0.9067,0.7727,0.9623,0.8293,0.9494
733,20,46,6,3,0.88,0.8696,0.8846,0.8163,0.8737
734,18,48,9,0,0.88,1.0,0.8421,0.8,0.8869
735,13,55,6,1,0.9067,0.9286,0.9016,0.7879,0.9133
736,22,44,4,5,0.88,0.8148,0.9167,0.8302,0.9329
737,16,49,7,3,0.8667,0.8421,0.875,0.7619,0.922
738,16,53,3,3,0.92,0.8421,0.9464,0.8421,0.9577
739,11,57,7,0,0.9067,1.0,0.8906,0.7586,0.9517
740,17,55,3,0,0.96,1.0,0.9483,0.9189,0.9838
741,14,50,7,4,0.8533,0.7778,0.8772,0.7179,0.9103
742,13,55,5,2,0.9067,0.8667,0.9167,0.7879,0.9544
743,16,52,5,2,0.9067,0.8889,0.9123,0.8205,0.9415
744,14,51,7,3,0.8667,0.8235,0.8793,0.7368,0.8905
745,14,52,5,4,0.88,0.7778,0.9123,0.7568,0.8782
746,23,47,1,4,0.9333,0.8519,0.9792,0.902,0.9599
747,9,55,8,3,0.8533,0.75,0.873,0.6207,0.8585
748,15,49,5,6,0.8533,0.7143,0.9074,0.7317,0.9118
749,16,52,5,2,0.9067,0.8889,0.9123,0.8205,0.9454
750,14,53,4,4,0.8933,0.7778,0.9298,0.7778,0.9006
751,18,46,7,4,0.8533,0.8182,0.8679,0.766,0.9117
752,20,48,3,4,0.9067,0.8333,0.9412,0.8511,0.9297
753,20,48,4,3,0.9067,0.8696,0.9231,0.8511,0.9281
754,17,48,5,5,0.8667,0.7727,0.9057,0.7727,0.9005
755,16,50,8,1,0.88,0.9412,0.8621,0.7805,0.9097
756,15,52,6,2,0.8933,0.8824,0.8966,0.7895,0.9564
757,21,43,4,7,0.8533,0.75,0.9149,0.7925,0.9111
758,20,50,4,1,0.9333,0.9524,0.9259,0.8889,0.9815
759,14,54,4,3,0.9067,0.8235,0.931,0.8,0.8773
760,21,50,2,2,0.9467,0.913,0.9615,0.913,0.9699
761,15,52,4,4,0.8933,0.7895,0.9286,0.7895,0.9361
762,12,51,6,6,0.84,0.6667,0.8947,0.6667,0.9279
763,21,48,3,3,0.92,0.875,0.9412,0.875,0.9355
764,16,46,11,2,0.8267,0.8889,0.807,0.7111,0.9016
765,15,53,3,4,0.9067,0.7895,0.9464,0.8108,0.9079
766,19,48,2,6,0.8933,0.76,0.96,0.8261,0.9552
767,12,54,5,4,0.88,0.75,0.9153,0.7273,0.9354
768,13,54,5,3,0.8933,0.8125,0.9153,0.7647,0.9248
769,24,47,2,2,0.9467,0.9231,0.9592,0.9231,0.96
770,23,48,1,3,0.9467,0.8846,0.9796,0.92,0.9655
771,17,53,5,0,0.9333,1.0,0.9138,0.8718,0.9452
772,18,52,3,2,0.9333,0.9,0.9455,0.878,0.9673
773,12,60,1,2,0.96,0.8571,0.9836,0.8889,0.9906
774,14,53,2,6,0.8933,0.7,0.9636,0.7778,0.93
775,21,48,3,3,0.92,0.875,0.9412,0.875,0.942
776,12,54,4,5,0.88,0.7059,0.931,0.7273,0.8793
777,16,49,5,5,0.8667,0.7619,0.9074,0.7619,0.8968
778,15,54,3,3,0.92,0.8333,0.9474,0.8333,0.962
779,16,52,4,3,0.9067,0.8421,0.9286,0.8205,0.9164
780,16,51,6,2,0.8933,0.8889,0.8947,0.8,0.8869
781,21,48,5,1,0.92,0.9545,0.9057,0.875,0.9288
782,13,59,2,1,0.96,0.9286,0.9672,0.8966,0.9473
783,18,44,7,6,0.8267,0.75,0.8627,0.7347,0.8627
784,21,48,4,2,0.92,0.913,0.9231,0.875,0.9206
785,13,56,2,4,0.92,0.7647,0.9655,0.8125,0.9138
786,17,52,5,1,0.92,0.9444,0.9123,0.85,0.9717
787,17,46,9,3,0.84,0.85,0.8364,0.7391,0.8809
788,16,51,5,3,0.8933,0.8421,0.9107,0.8,0.9267
789,18,50,5,2,0.9067,0.9,0.9091,0.8372,0.9573
790,10,54,6,5,0.8533,0.6667,0.9,0.6452,0.8556
791,10,55,6,4,0.8667,0.7143,0.9016,0.6667,0.8279
792,21,47,4,3,0.9067,0.875,0.9216,0.8571,0.9077
793,16,54,2,3,0.9333,0.8421,0.9643,0.8649,0.9464
794,12,51,7,5,0.84,0.7059,0.8793,0.6667,0.8469
795,14,49,9,3,0.84,0.8235,0.8448,0.7,0.9148
796,17,44,7,7,0.8133,0.7083,0.8627,0.7083,0.7721
797,12,57,4,2,0.92,0.8571,0.9344,0.8,0.9403
798,15,53,6,1,0.9067,0.9375,0.8983,0.8108,0.9301
799,17,47,6,5,0.8533,0.7727,0.8868,0.7556,0.8834
800,16,54,4,1,0.9333,0.9412,0.931,0.8649,0.9665
801,21,45,4,5,0.88,0.8077,0.9184,0.8235,0.9239
802,19,47,6,3,0.88,0.8636,0.8868,0.8085,0.9185
803,15,51,6,3,0.88,0.8333,0.8947,0.7692,0.9006
804,15,54,4,2,0.92,0.8824,0.931,0.8333,0.9432
805,16,51,7,1,0.8933,0.9412,0.8793,0.8,0.9087
806,15,46,12,2,0.8133,0.8824,0.7931,0.6818,0.8844
807,20,48,4,3,0.9067,0.8696,0.9231,0.8511,0.9072
808,25,44,4,2,0.92,0.9259,0.9167,0.8929,0.9313
809,18,49,5,3,0.8933,0.8571,0.9074,0.8182,0.925
810,19,52,2,2,0.9467,0.9048,0.963,0.9048,0.9471
811,25,48,1,1,0.9733,0.9615,0.9796,0.9615,0.9867
812,26,45,1,3,0.9467,0.8966,0.9783,0.9286,0.9835
