round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
376,21,67,5,9,0.8627,0.9306,0.7,0.9054,0.7,0.9306,0.75,0.8755
377,18,69,4,11,0.8529,0.9452,0.6207,0.902,0.6207,0.9452,0.7059,0.7511
378,13,75,7,7,0.8627,0.9146,0.65,0.9146,0.65,0.9146,0.65,0.8396
379,27,58,6,11,0.8333,0.9062,0.7105,0.8722,0.7105,0.9062,0.7606,0.8421
380,21,65,10,6,0.8431,0.8667,0.7778,0.8904,0.7778,0.8667,0.7241,0.8963
381,20,70,7,5,0.8824,0.9091,0.8,0.9211,0.8,0.9091,0.7692,0.919
382,22,64,5,11,0.8431,0.9275,0.6667,0.8889,0.6667,0.9275,0.7333,0.8814
383,17,72,5,8,0.8725,0.9351,0.68,0.9172,0.68,0.9351,0.7234,0.9314
384,22,64,3,13,0.8431,0.9552,0.6286,0.8889,0.6286,0.9552,0.7333,0.867
385,16,62,6,18,0.7647,0.9118,0.4706,0.8378,0.4706,0.9118,0.5714,0.7556
386,14,66,9,13,0.7843,0.88,0.5185,0.8571,0.5185,0.88,0.56,0.7857
387,22,67,5,8,0.8725,0.9306,0.7333,0.9116,0.7333,0.9306,0.7719,0.8921
388,8,75,7,12,0.8137,0.9146,0.4,0.8876,0.4,0.9146,0.4571,0.6902
