round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
118,22,158,19,78,0.6498,0.8927,0.22,0.7651,0.22,0.8927,0.3121,0.69
119,25,138,26,88,0.5884,0.8415,0.2212,0.7077,0.2212,0.8415,0.3049,0.6723
120,21,143,20,93,0.5921,0.8773,0.1842,0.7168,0.1842,0.8773,0.271,0.6513
121,24,142,29,82,0.5993,0.8304,0.2264,0.719,0.2264,0.8304,0.3019,0.6338
122,23,146,22,86,0.6101,0.869,0.211,0.73,0.211,0.869,0.2987,0.6487
123,18,157,22,80,0.6318,0.8771,0.1837,0.7548,0.1837,0.8771,0.2609,0.6672
124,16,147,31,83,0.5884,0.8258,0.1616,0.7206,0.1616,0.8258,0.2192,0.6037
125,30,133,32,82,0.5884,0.8061,0.2679,0.7,0.2679,0.8061,0.3448,0.6497
126,27,145,23,82,0.6209,0.8631,0.2477,0.7342,0.2477,0.8631,0.3396,0.6414
127,21,143,30,83,0.5921,0.8266,0.2019,0.7168,0.2019,0.8266,0.271,0.5893
128,22,147,26,82,0.6101,0.8497,0.2115,0.7313,0.2115,0.8497,0.2895,0.6153
129,15,151,37,74,0.5993,0.8032,0.1685,0.7312,0.1685,0.8032,0.2128,0.6116
130,19,145,29,84,0.5921,0.8333,0.1845,0.7196,0.1845,0.8333,0.2517,0.6132
131,19,141,24,93,0.5776,0.8545,0.1696,0.7068,0.1696,0.8545,0.2452,0.6459
132,22,137,35,83,0.574,0.7965,0.2095,0.699,0.2095,0.7965,0.2716,0.6047
133,15,142,33,87,0.5668,0.8114,0.1471,0.703,0.1471,0.8114,0.2,0.5352
134,22,149,18,88,0.6173,0.8922,0.2,0.7376,0.2,0.8922,0.2933,0.6357
135,19,157,25,76,0.6354,0.8626,0.2,0.7566,0.2,0.8626,0.2734,0.6512
136,26,141,28,82,0.6029,0.8343,0.2407,0.7194,0.2407,0.8343,0.321,0.6434
137,35,139,26,77,0.6282,0.8424,0.3125,0.7297,0.3125,0.8424,0.4046,0.6796
138,18,143,28,88,0.5812,0.8363,0.1698,0.7114,0.1698,0.8363,0.2368,0.5819
139,20,144,31,82,0.5921,0.8229,0.1961,0.7182,0.1961,0.8229,0.2614,0.577
140,28,137,32,80,0.5957,0.8107,0.2593,0.7098,0.2593,0.8107,0.3333,0.6672
141,20,150,26,81,0.6137,0.8523,0.198,0.7371,0.198,0.8523,0.2721,0.6117
142,26,148,30,73,0.6282,0.8315,0.2626,0.7419,0.2626,0.8315,0.3355,0.6485
143,26,144,30,77,0.6137,0.8276,0.2524,0.7291,0.2524,0.8276,0.327,0.6277
144,28,129,32,88,0.5668,0.8012,0.2414,0.6825,0.2414,0.8012,0.3182,0.6163
145,14,149,36,78,0.5884,0.8054,0.1522,0.7233,0.1522,0.8054,0.1972,0.56
146,23,141,35,78,0.5921,0.8011,0.2277,0.7139,0.2277,0.8011,0.2893,0.6267
147,23,143,29,82,0.5993,0.8314,0.219,0.7204,0.219,0.8314,0.293,0.6251
148,21,139,37,80,0.5776,0.7898,0.2079,0.7038,0.2079,0.7898,0.2642,0.592
149,26,153,19,79,0.6462,0.8895,0.2476,0.7574,0.2476,0.8895,0.3467,0.67
