round,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,F1,AUC
339,17,46,9,3,0.84,0.85,0.8364,0.7391,0.8945
340,14,49,10,2,0.84,0.875,0.8305,0.7,0.8517
341,10,50,10,5,0.8,0.6667,0.8333,0.5714,0.86
342,10,55,6,4,0.8667,0.7143,0.9016,0.6667,0.8466
343,16,52,3,4,0.9067,0.8,0.9455,0.8205,0.9282
344,18,45,7,5,0.84,0.7826,0.8654,0.75,0.9214
345,14,49,9,3,0.84,0.8235,0.8448,0.7,0.8813
346,15,44,7,9,0.7867,0.625,0.8627,0.6522,0.7966
347,13,48,9,5,0.8133,0.7222,0.8421,0.65,0.8402
348,11,53,6,5,0.8533,0.6875,0.8983,0.6667,0.8231
349,19,44,6,6,0.84,0.76,0.88,0.76,0.8632
350,21,45,7,2,0.88,0.913,0.8654,0.8235,0.9214
351,18,37,13,7,0.7333,0.72,0.74,0.6429,0.7792
352,16,48,7,4,0.8533,0.8,0.8727,0.7442,0.8745
353,12,48,7,8,0.8,0.6,0.8727,0.6154,0.7855
354,19,40,11,5,0.7867,0.7917,0.7843,0.7037,0.8472
355,14,46,7,8,0.8,0.6364,0.8679,0.6512,0.7864
356,9,47,9,10,0.7467,0.4737,0.8393,0.4865,0.7331
357,17,43,5,10,0.8,0.6296,0.8958,0.6939,0.8387
358,14,51,6,4,0.8667,0.7778,0.8947,0.7368,0.883
359,16,42,10,7,0.7733,0.6957,0.8077,0.6531,0.8077
360,13,49,6,7,0.8267,0.65,0.8909,0.6667,0.7782
361,12,50,7,6,0.8267,0.6667,0.8772,0.6486,0.8255
362,12,43,11,9,0.7333,0.5714,0.7963,0.5455,0.761
363,13,53,4,5,0.88,0.7222,0.9298,0.7429,0.8207
364,10,49,11,5,0.7867,0.6667,0.8167,0.5556,0.8444
365,24,41,6,4,0.8667,0.8571,0.8723,0.8276,0.867
366,12,48,11,4,0.8,0.75,0.8136,0.6154,0.8305
367,7,49,10,9,0.7467,0.4375,0.8305,0.4242,0.7479
368,10,50,9,6,0.8,0.625,0.8475,0.5714,0.7924
369,14,47,7,7,0.8133,0.6667,0.8704,0.6667,0.8175
370,16,44,8,7,0.8,0.6957,0.8462,0.6809,0.8361
371,18,46,6,5,0.8533,0.7826,0.8846,0.766,0.8587
372,19,41,11,4,0.8,0.8261,0.7885,0.717,0.8846
373,14,45,10,6,0.7867,0.7,0.8182,0.6364,0.8109
374,18,43,10,4,0.8133,0.8182,0.8113,0.72,0.9134
375,13,48,8,6,0.8133,0.6842,0.8571,0.65,0.7801
376,11,46,9,9,0.76,0.55,0.8364,0.55,0.7282
377,12,59,2,2,0.9467,0.8571,0.9672,0.8571,0.9063
378,15,45,8,7,0.8,0.6818,0.8491,0.6667,0.8225
379,17,46,10,2,0.84,0.8947,0.8214,0.7391,0.9117
380,20,42,5,8,0.8267,0.7143,0.8936,0.7547,0.9157
381,14,48,9,4,0.8267,0.7778,0.8421,0.6829,0.8363
382,12,52,10,1,0.8533,0.9231,0.8387,0.6857,0.8734
383,21,40,7,7,0.8133,0.75,0.8511,0.75,0.8435
384,13,46,11,5,0.7867,0.7222,0.807,0.619,0.8421
385,19,42,6,8,0.8133,0.7037,0.875,0.7308,0.8403
386,18,43,7,7,0.8133,0.72,0.86,0.72,0.848
387,18,43,12,2,0.8133,0.9,0.7818,0.72,0.8427
388,13,46,9,7,0.7867,0.65,0.8364,0.619,0.8445
389,10,47,13,5,0.76,0.6667,0.7833,0.5263,0.7711
390,16,45,7,7,0.8133,0.6957,0.8654,0.6957,0.7709
391,16,50,4,5,0.88,0.7619,0.9259,0.7805,0.903
392,13,50,4,8,0.84,0.619,0.9259,0.6842,0.8607
393,13,48,9,5,0.8133,0.7222,0.8421,0.65,0.8207
394,11,50,10,4,0.8133,0.7333,0.8333,0.6111,0.82
395,15,50,8,2,0.8667,0.8824,0.8621,0.75,0.8955
396,22,45,7,1,0.8933,0.9565,0.8654,0.8462,0.9557
397,15,50,5,5,0.8667,0.75,0.9091,0.75,0.8582
398,14,43,10,8,0.76,0.6364,0.8113,0.6087,0.7873
399,9,51,6,9,0.8,0.5,0.8947,0.5455,0.7437
400,15,48,4,8,0.84,0.6522,0.9231,0.7143,0.8503
401,11,50,10,4,0.8133,0.7333,0.8333,0.6111,0.8622
402,14,47,9,5,0.8133,0.7368,0.8393,0.6667,0.8938
403,15,42,8,10,0.76,0.6,0.84,0.625,0.7664
404,16,42,5,12,0.7733,0.5714,0.8936,0.6531,0.7941
405,11,46,12,6,0.76,0.6471,0.7931,0.55,0.7789
406,13,47,7,8,0.8,0.619,0.8704,0.6341,0.784
407,23,44,4,4,0.8933,0.8519,0.9167,0.8519,0.919
408,19,39,12,5,0.7733,0.7917,0.7647,0.6909,0.8513
409,11,51,4,9,0.8267,0.55,0.9273,0.6286,0.8245
