round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
586,21,57,9,12,0.7879,0.8636,0.6364,0.8444,0.6364,0.8636,0.6667,0.8251
587,21,61,8,9,0.8283,0.8841,0.7,0.8777,0.7,0.8841,0.7119,0.8512
588,24,54,5,16,0.7879,0.9153,0.6,0.8372,0.6,0.9153,0.6957,0.8958
589,22,58,7,12,0.8081,0.8923,0.6471,0.8593,0.6471,0.8923,0.6984,0.8611
590,22,59,5,13,0.8182,0.9219,0.6286,0.8676,0.6286,0.9219,0.7097,0.8795
591,20,61,10,8,0.8182,0.8592,0.7143,0.8714,0.7143,0.8592,0.6897,0.8994
592,23,58,3,15,0.8182,0.9508,0.6053,0.8657,0.6053,0.9508,0.7188,0.877
593,26,51,7,15,0.7778,0.8793,0.6341,0.8226,0.6341,0.8793,0.7027,0.8431
594,22,57,12,8,0.798,0.8261,0.7333,0.8507,0.7333,0.8261,0.6875,0.8623
595,24,54,8,13,0.7879,0.871,0.6486,0.8372,0.6486,0.871,0.6957,0.8487
596,19,51,14,15,0.7071,0.7846,0.5588,0.7786,0.5588,0.7846,0.5672,0.8023
597,20,59,11,9,0.798,0.8429,0.6897,0.8551,0.6897,0.8429,0.6667,0.8369
598,28,51,11,9,0.798,0.8226,0.7568,0.8361,0.7568,0.8226,0.7368,0.8322
599,23,58,8,10,0.8182,0.8788,0.697,0.8657,0.697,0.8788,0.7188,0.8476
600,24,58,10,7,0.8283,0.8529,0.7742,0.8722,0.7742,0.8529,0.7385,0.8472
601,27,52,4,16,0.798,0.9286,0.6279,0.8387,0.6279,0.9286,0.7297,0.8654
602,23,62,9,5,0.8586,0.8732,0.8214,0.8986,0.8214,0.8732,0.7667,0.8898
603,27,50,8,14,0.7778,0.8621,0.6585,0.8197,0.6585,0.8621,0.7105,0.8823
604,18,60,14,7,0.7879,0.8108,0.72,0.8511,0.72,0.8108,0.6316,0.8676
605,25,52,7,15,0.7778,0.8814,0.625,0.8254,0.625,0.8814,0.6944,0.8703
606,21,48,9,21,0.697,0.8421,0.5,0.7619,0.5,0.8421,0.5833,0.8363
607,26,51,12,10,0.7778,0.8095,0.7222,0.8226,0.7222,0.8095,0.7027,0.877
608,25,59,11,4,0.8485,0.8429,0.8621,0.8872,0.8621,0.8429,0.7692,0.9123
