round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
904,2,38,8,6,0.7407,0.8261,0.25,0.8444,0.25,0.8261,0.2222,0.4103
905,5,41,4,4,0.8519,0.9111,0.5556,0.9111,0.5556,0.9111,0.5556,0.7407
906,3,36,7,8,0.7222,0.8372,0.2727,0.8276,0.2727,0.8372,0.2857,0.5074
907,7,36,3,8,0.7963,0.9231,0.4667,0.8675,0.4667,0.9231,0.56,0.6
908,1,45,5,3,0.8519,0.9,0.25,0.9184,0.25,0.9,0.2,0.5
909,8,35,6,5,0.7963,0.8537,0.6154,0.8642,0.6154,0.8537,0.5926,0.6848
910,1,43,6,4,0.8148,0.8776,0.2,0.8958,0.2,0.8776,0.1667,0.5265
911,2,43,6,3,0.8333,0.8776,0.4,0.9053,0.4,0.8776,0.3077,0.6163
912,2,39,10,3,0.7593,0.7959,0.4,0.8571,0.4,0.7959,0.2353,0.6041
913,2,45,3,4,0.8704,0.9375,0.3333,0.9278,0.3333,0.9375,0.3636,0.4688
914,4,45,5,0,0.9074,0.9,1.0,0.9474,1.0,0.9,0.6154,1.0
915,1,42,7,4,0.7963,0.8571,0.2,0.8842,0.2,0.8571,0.1538,0.4
916,6,34,6,8,0.7407,0.85,0.4286,0.8293,0.4286,0.85,0.4615,0.5214
917,0,42,5,7,0.7778,0.8936,0.0,0.875,0.0,0.8936,0.0,0.2006
918,3,37,6,8,0.7407,0.8605,0.2727,0.8409,0.2727,0.8605,0.3,0.4038
919,3,35,10,6,0.7037,0.7778,0.3333,0.814,0.3333,0.7778,0.2727,0.5037
920,2,43,6,3,0.8333,0.8776,0.4,0.9053,0.4,0.8776,0.3077,0.4367
921,2,43,7,2,0.8333,0.86,0.5,0.9053,0.5,0.86,0.3077,0.675
922,3,33,9,9,0.6667,0.7857,0.25,0.7857,0.25,0.7857,0.25,0.4504
923,5,34,8,7,0.7222,0.8095,0.4167,0.8193,0.4167,0.8095,0.4,0.5556
924,8,35,6,5,0.7963,0.8537,0.6154,0.8642,0.6154,0.8537,0.5926,0.6998
925,2,39,9,4,0.7593,0.8125,0.3333,0.8571,0.3333,0.8125,0.2353,0.5868
926,2,39,6,7,0.7593,0.8667,0.2222,0.8571,0.2222,0.8667,0.2353,0.3975
927,3,38,9,4,0.7593,0.8085,0.4286,0.8539,0.4286,0.8085,0.3158,0.5684
928,4,36,8,6,0.7407,0.8182,0.4,0.8372,0.4,0.8182,0.3636,0.5136
929,6,32,12,4,0.7037,0.7273,0.6,0.8,0.6,0.7273,0.4286,0.6409
930,2,42,8,2,0.8148,0.84,0.5,0.8936,0.5,0.84,0.2857,0.54
931,3,41,6,4,0.8148,0.8723,0.4286,0.8913,0.4286,0.8723,0.375,0.5167
932,6,36,7,5,0.7778,0.8372,0.5455,0.8571,0.5455,0.8372,0.5,0.6871
933,1,41,9,3,0.7778,0.82,0.25,0.8723,0.25,0.82,0.1429,0.35
934,5,41,5,3,0.8519,0.8913,0.625,0.9111,0.625,0.8913,0.5556,0.712
935,3,40,7,4,0.7963,0.8511,0.4286,0.8791,0.4286,0.8511,0.3529,0.5745
936,3,36,10,5,0.7222,0.7826,0.375,0.8276,0.375,0.7826,0.2857,0.5217
937,1,40,9,4,0.7593,0.8163,0.2,0.8602,0.2,0.8163,0.1333,0.3633
938,7,38,4,5,0.8333,0.9048,0.5833,0.8941,0.5833,0.9048,0.6087,0.7599
939,2,41,8,3,0.7963,0.8367,0.4,0.8817,0.4,0.8367,0.2667,0.6327
940,4,35,6,9,0.7222,0.8537,0.3077,0.8235,0.3077,0.8537,0.3478,0.4503
941,4,38,6,6,0.7778,0.8636,0.4,0.8636,0.4,0.8636,0.4,0.5432
942,4,40,6,4,0.8148,0.8696,0.5,0.8889,0.5,0.8696,0.4444,0.6141
943,5,41,3,5,0.8519,0.9318,0.5,0.9111,0.5,0.9318,0.5556,0.5795
944,5,33,6,10,0.7037,0.8462,0.3333,0.8049,0.3333,0.8462,0.3846,0.5726
945,4,40,6,4,0.8148,0.8696,0.5,0.8889,0.5,0.8696,0.4444,0.6685
946,4,39,6,5,0.7963,0.8667,0.4444,0.8764,0.4444,0.8667,0.4211,0.637
947,4,35,7,8,0.7222,0.8333,0.3333,0.8235,0.3333,0.8333,0.3478,0.4365
948,3,38,9,4,0.7593,0.8085,0.4286,0.8539,0.4286,0.8085,0.3158,0.6687
949,5,37,7,5,0.7778,0.8409,0.5,0.8605,0.5,0.8409,0.4545,0.6068
950,3,33,12,6,0.6667,0.7333,0.3333,0.7857,0.3333,0.7333,0.25,0.3852
951,4,33,9,8,0.6852,0.7857,0.3333,0.7952,0.3333,0.7857,0.32,0.4286
952,3,39,8,4,0.7778,0.8298,0.4286,0.8667,0.4286,0.8298,0.3333,0.5441
953,5,34,10,5,0.7222,0.7727,0.5,0.8193,0.5,0.7727,0.4,0.6068
