round,TP,TN,FP,FN,Accuracy,Sensitivity_Class0,Specificity_Class0,F1_Class0,Sensitivity_Class1,Specificity_Class1,F1_Class1,AUC
989,18,69,9,6,0.8529,0.8846,0.75,0.902,0.75,0.8846,0.7059,0.9252
990,16,72,8,6,0.8627,0.9,0.7273,0.9114,0.7273,0.9,0.6957,0.896
991,15,75,4,8,0.8824,0.9494,0.6522,0.9259,0.6522,0.9494,0.7143,0.8195
992,15,69,7,11,0.8235,0.9079,0.5769,0.8846,0.5769,0.9079,0.625,0.8598
993,18,71,7,6,0.8725,0.9103,0.75,0.9161,0.75,0.9103,0.7347,0.9071
994,18,72,2,10,0.8824,0.973,0.6429,0.9231,0.6429,0.973,0.75,0.8243
995,19,67,7,9,0.8431,0.9054,0.6786,0.8933,0.6786,0.9054,0.7037,0.8127
996,15,72,10,5,0.8529,0.878,0.75,0.9057,0.75,0.878,0.6667,0.8933
997,19,70,7,6,0.8725,0.9091,0.76,0.915,0.76,0.9091,0.7451,0.9392
998,18,70,6,8,0.8627,0.9211,0.6923,0.9091,0.6923,0.9211,0.72,0.8877
999,16,69,7,10,0.8333,0.9079,0.6154,0.8903,0.6154,0.9079,0.6531,0.7996
1000,15,72,6,9,0.8529,0.9231,0.625,0.9057,0.625,0.9231,0.6667,0.8766
